timestamp,temperature,wind_100m,solar_radiation,cloud_cover
2025-06-03 09:00:00,25.8,4.7,443.0,0
2025-06-03 10:00:00,27.0,8.2,599.0,0
2025-06-03 11:00:00,28.2,11.1,719.0,0
2025-06-03 12:00:00,29.1,13.7,791.0,0
2025-06-03 13:00:00,29.8,16.6,811.0,0
2025-06-03 14:00:00,29.8,18.6,776.0,4
2025-06-03 15:00:00,29.1,17.7,609.0,6
2025-06-03 16:00:00,28.9,13.2,509.0,0
2025-06-03 17:00:00,28.5,12.2,394.0,0
2025-06-03 18:00:00,27.1,10.8,228.0,0
2025-06-03 19:00:00,25.5,7.9,77.0,0
2025-06-03 20:00:00,24.1,3.7,5.0,0
2025-06-03 21:00:00,23.8,4.4,0.0,0
2025-06-03 22:00:00,23.5,3.5,0.0,0
2025-06-03 23:00:00,23.2,3.2,0.0,0
2025-06-04 00:00:00,22.6,3.0,0.0,0
2025-06-04 01:00:00,22.1,3.6,0.0,0
2025-06-04 02:00:00,21.5,2.9,0.0,0
2025-06-04 03:00:00,21.3,3.2,0.0,0
2025-06-04 04:00:00,20.5,3.7,0.0,0
2025-06-04 05:00:00,20.0,3.4,0.0,0
2025-06-04 06:00:00,20.4,2.4,13.0,0
2025-06-04 07:00:00,23.0,2.3,109.0,0
2025-06-04 08:00:00,26.1,0.5,271.0,0
2025-06-04 09:00:00,28.0,3.0,443.0,0
2025-06-04 10:00:00,29.5,5.5,599.0,0
2025-06-04 11:00:00,31.0,7.6,720.0,0
2025-06-04 12:00:00,31.9,11.3,793.0,0
2025-06-04 13:00:00,31.8,16.9,813.0,0
2025-06-04 14:00:00,30.9,20.8,778.0,0
2025-06-04 15:00:00,31.0,17.8,693.0,0
2025-06-04 16:00:00,30.5,15.3,564.0,0
2025-06-04 17:00:00,29.9,12.7,403.0,2
2025-06-04 18:00:00,28.9,9.7,231.0,8
2025-06-04 19:00:00,27.9,6.4,80.0,96
2025-06-04 20:00:00,26.8,2.5,4.0,100
2025-06-04 21:00:00,26.2,2.7,0.0,69
2025-06-04 22:00:00,25.6,4.2,0.0,100
2025-06-04 23:00:00,25.1,5.6,0.0,100
2025-06-05 00:00:00,24.9,6.0,0.0,100
2025-06-05 01:00:00,24.5,1.9,0.0,100
2025-06-05 02:00:00,24.0,1.8,0.0,97
2025-06-05 03:00:00,22.9,3.9,0.0,48
2025-06-05 04:00:00,22.0,4.5,0.0,48
2025-06-05 05:00:00,21.6,5.2,0.0,31
2025-06-05 06:00:00,22.5,6.8,12.0,0
2025-06-05 07:00:00,25.0,7.0,108.0,0
2025-06-05 08:00:00,27.7,3.4,269.0,0
2025-06-05 09:00:00,29.6,2.0,439.0,0
2025-06-05 10:00:00,31.4,1.5,594.0,26
2025-06-05 11:00:00,32.7,1.3,699.0,38
2025-06-05 12:00:00,33.3,1.1,765.0,11
2025-06-05 13:00:00,33.5,3.3,767.0,21
2025-06-05 14:00:00,33.6,5.5,694.0,12
2025-06-05 15:00:00,33.8,6.9,587.0,56
2025-06-05 16:00:00,33.5,8.5,507.0,3
2025-06-05 17:00:00,32.5,13.9,373.0,20
2025-06-05 18:00:00,31.1,13.9,213.0,15
2025-06-05 19:00:00,30.0,9.9,70.0,20
2025-06-05 20:00:00,28.6,6.3,5.0,18
2025-06-05 21:00:00,27.2,6.5,0.0,4
2025-06-05 22:00:00,26.2,5.0,0.0,2
2025-06-05 23:00:00,25.3,2.0,0.0,2
2025-06-06 00:00:00,24.9,2.9,0.0,1
2025-06-06 01:00:00,24.2,5.6,0.0,1
2025-06-06 02:00:00,23.6,6.2,0.0,0
2025-06-06 03:00:00,22.8,7.5,0.0,0
2025-06-06 04:00:00,22.6,9.5,0.0,0
2025-06-06 05:00:00,22.5,11.5,0.0,0
2025-06-06 06:00:00,23.7,12.6,13.0,0
2025-06-06 07:00:00,25.6,11.1,108.0,0
2025-06-06 08:00:00,27.9,7.6,268.0,0
2025-06-06 09:00:00,29.9,11.0,440.0,0
2025-06-06 10:00:00,31.4,12.6,594.0,0
2025-06-06 11:00:00,32.4,14.0,713.0,7
2025-06-06 12:00:00,33.5,14.6,775.0,21
2025-06-06 13:00:00,34.3,14.2,756.0,9
2025-06-06 14:00:00,34.6,13.0,717.0,9
2025-06-06 15:00:00,35.0,12.6,655.0,5
2025-06-06 16:00:00,34.0,9.5,523.0,30
2025-06-06 17:00:00,33.0,8.6,367.0,13
2025-06-06 18:00:00,31.9,11.2,218.0,20
2025-06-06 19:00:00,30.4,9.9,74.0,7
2025-06-06 20:00:00,29.5,7.1,5.0,2
2025-06-06 21:00:00,29.0,3.3,0.0,4
2025-06-06 22:00:00,28.2,1.7,0.0,1
2025-06-06 23:00:00,27.1,2.5,0.0,0
2025-06-07 00:00:00,26.1,3.1,0.0,0
2025-06-07 01:00:00,25.4,3.9,0.0,0
2025-06-07 02:00:00,24.9,6.4,0.0,0
2025-06-07 03:00:00,24.6,8.3,0.0,0
2025-06-07 04:00:00,24.4,9.6,0.0,0
2025-06-07 05:00:00,23.9,9.6,0.0,0
2025-06-07 06:00:00,24.5,10.1,13.0,0
2025-06-07 07:00:00,26.4,10.3,106.0,2
2025-06-07 08:00:00,28.5,6.7,265.0,4
2025-06-07 09:00:00,30.3,8.2,431.0,9
2025-06-07 10:00:00,31.8,9.7,578.0,25
2025-06-07 11:00:00,32.9,12.1,664.0,39
2025-06-07 12:00:00,33.7,14.0,585.0,85
2025-06-07 13:00:00,33.5,14.3,300.0,89
2025-06-07 14:00:00,34.2,12.5,430.0,75
2025-06-07 15:00:00,34.5,15.5,323.0,77
2025-06-07 16:00:00,33.8,10.2,292.0,32
2025-06-07 17:00:00,33.2,6.5,357.0,14
2025-06-07 18:00:00,32.0,4.6,215.0,3
2025-06-07 19:00:00,30.9,2.9,79.0,1
2025-06-07 20:00:00,29.5,1.9,5.0,0
2025-06-07 21:00:00,28.5,2.4,0.0,0
2025-06-07 22:00:00,27.6,1.7,0.0,0
2025-06-07 23:00:00,26.6,5.0,0.0,0
2025-06-08 00:00:00,25.5,4.6,0.0,0
2025-06-08 01:00:00,25.0,2.7,0.0,0
2025-06-08 02:00:00,24.5,5.6,0.0,0
2025-06-08 03:00:00,24.3,0.5,0.0,0
2025-06-08 04:00:00,23.5,2.0,0.0,0
2025-06-08 05:00:00,22.9,3.1,0.0,0
2025-06-08 06:00:00,23.9,3.5,13.0,0
2025-06-08 07:00:00,25.9,3.6,108.0,0
2025-06-08 08:00:00,27.3,3.5,266.0,0
2025-06-08 09:00:00,28.8,6.2,436.0,0
2025-06-08 10:00:00,30.5,6.0,590.0,0
2025-06-08 11:00:00,32.2,4.8,710.0,0
2025-06-08 12:00:00,33.2,6.8,784.0,0
2025-06-08 13:00:00,33.5,10.6,805.0,28
2025-06-08 14:00:00,33.6,13.1,743.0,20
2025-06-08 15:00:00,33.6,8.2,591.0,26
2025-06-08 16:00:00,33.4,9.6,521.0,7
2025-06-08 17:00:00,32.9,9.3,384.0,18
2025-06-08 18:00:00,31.8,10.0,224.0,16
2025-06-08 19:00:00,30.4,11.8,80.0,22
2025-06-08 20:00:00,29.0,10.2,6.0,7
2025-06-08 21:00:00,28.1,8.9,0.0,0
2025-06-08 22:00:00,27.1,7.9,0.0,0
2025-06-08 23:00:00,26.1,6.1,0.0,0
2025-06-09 00:00:00,25.4,3.1,0.0,33
2025-06-09 01:00:00,25.0,4.4,0.0,88
2025-06-09 02:00:00,24.7,4.8,0.0,36
2025-06-09 03:00:00,23.7,3.1,0.0,2
2025-06-09 04:00:00,23.3,4.6,0.0,13
2025-06-09 05:00:00,22.7,5.8,0.0,41
2025-06-09 06:00:00,23.5,4.9,11.0,43
2025-06-09 07:00:00,25.9,3.7,105.0,31
2025-06-09 08:00:00,28.1,2.5,262.0,12
2025-06-09 09:00:00,29.6,5.3,431.0,7
2025-06-09 10:00:00,31.0,7.7,585.0,31
2025-06-09 11:00:00,32.5,10.4,686.0,57
2025-06-09 12:00:00,33.4,12.3,732.0,48
2025-06-09 13:00:00,33.8,15.4,731.0,47
2025-06-09 14:00:00,33.7,17.2,577.0,86
2025-06-09 15:00:00,33.8,19.4,463.0,92
2025-06-09 16:00:00,33.3,11.7,208.0,81
2025-06-09 17:00:00,33.0,10.0,168.0,32
2025-06-09 18:00:00,32.7,9.0,195.0,9
2025-06-09 19:00:00,31.8,8.2,80.0,3
2025-06-09 20:00:00,30.2,4.6,6.0,0
2025-06-09 21:00:00,29.2,2.2,0.0,0
2025-06-09 22:00:00,28.3,4.3,0.0,0
2025-06-09 23:00:00,27.4,5.0,0.0,0
2025-06-10 00:00:00,26.6,8.5,0.0,0
2025-06-10 01:00:00,25.5,10.5,0.0,0
2025-06-10 02:00:00,25.2,12.0,0.0,0
2025-06-10 03:00:00,25.0,11.6,0.0,0
2025-06-10 04:00:00,24.3,11.1,0.0,0
2025-06-10 05:00:00,23.5,9.7,0.0,0
2025-06-10 06:00:00,24.2,9.9,14.0,0
2025-06-10 07:00:00,26.1,6.8,109.0,0
2025-06-10 08:00:00,28.0,10.0,268.0,0
2025-06-10 09:00:00,29.2,15.9,439.0,0
2025-06-10 10:00:00,30.0,18.6,592.0,0
2025-06-10 11:00:00,31.0,18.8,711.0,0
2025-06-10 12:00:00,31.7,18.6,786.0,0
2025-06-10 13:00:00,32.2,19.4,811.0,0
2025-06-10 14:00:00,32.2,20.2,783.0,0
2025-06-10 15:00:00,32.3,23.4,702.0,0
2025-06-10 16:00:00,31.9,23.4,575.0,0
2025-06-10 17:00:00,31.0,21.9,417.0,0
2025-06-10 18:00:00,29.7,21.7,244.0,0
2025-06-10 19:00:00,28.3,20.7,87.0,0
2025-06-10 20:00:00,27.2,15.2,7.0,0
2025-06-10 21:00:00,26.5,11.7,0.0,0
2025-06-10 22:00:00,25.9,9.1,0.0,0
2025-06-10 23:00:00,25.1,8.0,0.0,0
2025-06-11 00:00:00,24.3,5.8,0.0,0
2025-06-11 01:00:00,23.5,5.1,0.0,0
2025-06-11 02:00:00,22.6,4.1,0.0,0
2025-06-11 03:00:00,23.6,6.6,0.0,0
2025-06-11 04:00:00,23.1,7.9,0.0,0
2025-06-11 05:00:00,22.5,8.8,0.0,0
2025-06-11 06:00:00,22.7,8.0,14.0,0
2025-06-11 07:00:00,23.8,3.7,111.0,0
2025-06-11 08:00:00,25.6,5.1,272.0,0
2025-06-11 09:00:00,27.5,6.7,443.0,0
2025-06-11 10:00:00,29.0,9.9,598.0,0
2025-06-11 11:00:00,30.2,12.6,718.0,0
2025-06-11 12:00:00,31.4,14.0,792.0,0
2025-06-11 13:00:00,32.2,15.3,812.0,0
2025-06-11 14:00:00,32.7,16.6,779.0,2
2025-06-11 15:00:00,33.1,17.5,696.0,18
2025-06-11 16:00:00,33.0,16.5,571.0,26
2025-06-11 17:00:00,32.3,16.9,413.0,44
2025-06-11 18:00:00,31.5,14.9,240.0,83
2025-06-11 19:00:00,30.3,12.8,78.0,90
2025-06-11 20:00:00,29.1,9.0,5.0,25
2025-06-11 21:00:00,28.1,7.5,0.0,13
2025-06-11 22:00:00,26.9,6.7,0.0,0
2025-06-11 23:00:00,26.0,7.0,0.0,0
2025-06-12 00:00:00,25.0,7.2,0.0,0
2025-06-12 01:00:00,24.2,7.0,0.0,0
2025-06-12 02:00:00,23.8,7.1,0.0,0
2025-06-12 03:00:00,24.5,7.6,0.0,0
2025-06-12 04:00:00,24.3,8.5,0.0,0
2025-06-12 05:00:00,24.0,8.8,0.0,0
2025-06-12 06:00:00,24.8,8.8,14.0,0
2025-06-12 07:00:00,26.5,7.7,111.0,0
2025-06-12 08:00:00,28.5,4.7,271.0,0
2025-06-12 09:00:00,30.2,8.8,442.0,0
2025-06-12 10:00:00,31.3,13.6,595.0,0
2025-06-12 11:00:00,32.0,14.8,715.0,0
2025-06-12 12:00:00,33.0,13.3,782.0,0
2025-06-12 13:00:00,33.5,13.3,791.0,1
2025-06-12 14:00:00,33.9,11.5,760.0,1
2025-06-12 15:00:00,33.8,13.3,675.0,6
2025-06-12 16:00:00,33.6,12.8,553.0,5
2025-06-12 17:00:00,33.1,13.7,401.0,4
2025-06-12 18:00:00,32.3,14.3,237.0,3
2025-06-12 19:00:00,31.0,15.7,86.0,3
2025-06-12 20:00:00,29.8,9.9,7.0,2
2025-06-12 21:00:00,29.0,6.3,0.0,0
2025-06-12 22:00:00,27.9,5.2,0.0,0
2025-06-12 23:00:00,26.9,5.9,0.0,0
2025-06-13 00:00:00,26.0,7.2,0.0,0
2025-06-13 01:00:00,25.4,8.0,0.0,0
2025-06-13 02:00:00,24.7,7.3,0.0,0
2025-06-13 03:00:00,25.0,7.6,0.0,0
2025-06-13 04:00:00,24.6,8.3,0.0,0
2025-06-13 05:00:00,24.1,7.4,0.0,0
2025-06-13 06:00:00,25.0,7.5,14.0,0
2025-06-13 07:00:00,26.8,5.8,109.0,0
2025-06-13 08:00:00,28.5,3.5,268.0,0
2025-06-13 09:00:00,29.9,6.1,437.0,0
2025-06-13 10:00:00,31.1,9.6,589.0,0
2025-06-13 11:00:00,32.0,13.2,707.0,0
2025-06-13 12:00:00,32.8,13.0,775.0,4
2025-06-13 13:00:00,33.4,11.9,774.0,6
2025-06-13 14:00:00,33.3,11.4,721.0,4
2025-06-13 15:00:00,33.0,16.1,563.0,52
2025-06-13 16:00:00,32.8,15.3,515.0,60
2025-06-13 17:00:00,32.2,16.0,398.0,16
2025-06-13 18:00:00,31.0,18.0,238.0,1
2025-06-13 19:00:00,29.5,16.9,88.0,0
2025-06-13 20:00:00,28.2,10.3,7.0,0
2025-06-13 21:00:00,27.4,7.0,0.0,0
2025-06-13 22:00:00,26.6,4.0,0.0,0
2025-06-13 23:00:00,25.9,4.4,0.0,0
2025-06-14 00:00:00,25.0,4.7,0.0,1
2025-06-14 01:00:00,24.3,5.8,0.0,0
2025-06-14 02:00:00,23.6,6.9,0.0,0
2025-06-14 03:00:00,23.7,7.7,0.0,0
2025-06-14 04:00:00,23.3,7.3,0.0,0
2025-06-14 05:00:00,22.8,7.0,0.0,0
2025-06-14 06:00:00,23.1,7.6,14.0,0
2025-06-14 07:00:00,24.8,6.7,111.0,0
2025-06-14 08:00:00,26.6,5.2,273.0,0
2025-06-14 09:00:00,28.2,8.9,444.0,0
2025-06-14 10:00:00,29.3,12.0,598.0,0
2025-06-14 11:00:00,30.1,13.9,719.0,0
2025-06-14 12:00:00,31.2,12.6,791.0,2
2025-06-14 13:00:00,31.8,15.3,810.0,1
2025-06-14 14:00:00,31.9,17.2,769.0,0
2025-06-14 15:00:00,31.7,17.3,679.0,0
2025-06-14 16:00:00,31.3,17.0,573.0,0
2025-06-14 17:00:00,31.0,17.3,422.0,0
2025-06-14 18:00:00,30.0,14.6,251.0,0
2025-06-14 19:00:00,28.5,12.0,93.0,0
2025-06-14 20:00:00,27.0,9.7,8.0,0
2025-06-14 21:00:00,26.1,7.7,0.0,0
2025-06-14 22:00:00,25.4,5.2,0.0,0
2025-06-14 23:00:00,24.5,4.2,0.0,0
2025-06-15 00:00:00,24.0,3.4,0.0,0
2025-06-15 01:00:00,23.5,5.1,0.0,0
2025-06-15 02:00:00,23.0,6.4,0.0,0
2025-06-15 03:00:00,23.1,7.1,0.0,0
2025-06-15 04:00:00,22.5,10.1,0.0,0
2025-06-15 05:00:00,22.0,13.9,0.0,0
2025-06-15 06:00:00,22.4,15.0,14.0,0
2025-06-15 07:00:00,23.8,11.0,111.0,0
2025-06-15 08:00:00,25.5,7.9,272.0,0
2025-06-15 09:00:00,26.8,8.2,442.0,0
2025-06-15 10:00:00,28.0,8.3,598.0,0
2025-06-15 11:00:00,29.0,6.2,719.0,1
2025-06-15 12:00:00,29.8,5.0,787.0,5
2025-06-15 13:00:00,30.4,8.8,767.0,7
2025-06-15 14:00:00,30.5,11.1,739.0,11
2025-06-15 15:00:00,30.9,8.4,612.0,12
2025-06-15 16:00:00,30.9,8.1,562.0,0
2025-06-15 17:00:00,30.7,14.6,420.0,0
2025-06-15 18:00:00,29.5,13.9,250.0,0
2025-06-15 19:00:00,28.0,11.7,93.0,0
2025-06-15 20:00:00,26.5,6.9,8.0,0
2025-06-15 21:00:00,25.7,3.1,0.0,0
2025-06-15 22:00:00,25.0,0.5,0.0,0
2025-06-15 23:00:00,24.4,2.4,0.0,0
2025-06-16 00:00:00,23.8,1.7,0.0,0
2025-06-16 01:00:00,23.2,2.2,0.0,0
2025-06-16 02:00:00,22.5,2.1,0.0,0
2025-06-16 03:00:00,22.2,2.7,0.0,0
2025-06-16 04:00:00,21.7,4.6,0.0,0
2025-06-16 05:00:00,21.4,8.8,0.0,0
2025-06-16 06:00:00,22.2,13.3,14.0,0
2025-06-16 07:00:00,23.8,11.6,112.0,0
2025-06-16 08:00:00,25.5,6.5,274.0,0
2025-06-16 09:00:00,27.1,2.3,447.0,0
2025-06-16 10:00:00,28.5,2.4,603.0,0
2025-06-16 11:00:00,29.8,4.2,723.0,24
2025-06-16 12:00:00,30.5,6.5,734.0,18
2025-06-16 13:00:00,30.8,12.2,635.0,48
2025-06-16 14:00:00,30.1,14.4,708.0,41
2025-06-16 15:00:00,31.0,9.8,646.0,2
2025-06-16 16:00:00,31.0,11.6,571.0,0
2025-06-16 17:00:00,30.7,13.2,426.0,0
2025-06-16 18:00:00,29.7,15.5,255.0,0
2025-06-16 19:00:00,28.4,11.4,96.0,0
2025-06-16 20:00:00,27.0,6.5,9.0,0
2025-06-16 21:00:00,26.4,4.3,0.0,0
2025-06-16 22:00:00,25.5,4.2,0.0,0
2025-06-16 23:00:00,24.8,5.0,0.0,0
2025-06-17 00:00:00,24.0,6.0,0.0,0
2025-06-17 01:00:00,23.1,7.0,0.0,0
2025-06-17 02:00:00,22.6,9.8,0.0,0
2025-06-17 03:00:00,22.6,9.9,0.0,0
2025-06-17 04:00:00,22.1,10.0,0.0,0
2025-06-17 05:00:00,22.0,11.0,0.0,0
2025-06-17 06:00:00,23.0,11.4,15.0,0
2025-06-17 07:00:00,24.8,10.7,117.0,0
2025-06-17 08:00:00,26.9,5.6,282.0,0
2025-06-17 09:00:00,28.6,5.9,456.0,0
2025-06-17 10:00:00,30.1,9.2,611.0,0
2025-06-17 11:00:00,31.2,12.3,734.0,0
2025-06-17 12:00:00,31.8,13.5,809.0,0
2025-06-17 13:00:00,32.8,10.5,831.0,0
2025-06-17 14:00:00,33.2,9.8,800.0,0
2025-06-17 15:00:00,32.9,11.8,719.0,0
2025-06-17 16:00:00,32.8,10.7,591.0,0
2025-06-17 17:00:00,32.3,11.9,429.0,1
2025-06-17 18:00:00,31.5,13.5,247.0,0
2025-06-17 19:00:00,30.5,14.1,97.0,0
2025-06-17 20:00:00,29.2,9.1,9.0,0
2025-06-17 21:00:00,28.1,6.0,0.0,0
2025-06-17 22:00:00,27.1,8.8,0.0,0
2025-06-17 23:00:00,26.2,12.0,0.0,0
2025-06-18 00:00:00,25.5,14.2,0.0,0
2025-06-18 01:00:00,25.1,13.8,0.0,0
2025-06-18 02:00:00,24.6,13.3,0.0,0
2025-06-18 03:00:00,24.6,14.2,0.0,7
2025-06-18 04:00:00,24.2,13.9,0.0,19
2025-06-18 05:00:00,24.0,14.6,0.0,30
2025-06-18 06:00:00,24.5,15.5,13.0,43
2025-06-18 07:00:00,26.1,14.5,111.0,1
2025-06-18 08:00:00,28.5,13.0,275.0,4
2025-06-18 09:00:00,30.0,20.0,447.0,5
2025-06-18 10:00:00,30.8,21.4,603.0,0
2025-06-18 11:00:00,31.6,21.7,726.0,0
2025-06-18 12:00:00,32.5,23.0,800.0,0
2025-06-18 13:00:00,32.8,23.5,828.0,0
2025-06-18 14:00:00,33.1,21.6,802.0,0
2025-06-18 15:00:00,33.0,21.6,718.0,0
2025-06-18 16:00:00,32.7,20.8,592.0,0
2025-06-18 17:00:00,32.0,18.6,433.0,0
2025-06-18 18:00:00,31.1,18.6,258.0,0
2025-06-18 19:00:00,29.9,19.0,98.0,0
2025-06-18 20:00:00,28.7,14.7,9.0,0
2025-06-18 21:00:00,27.9,11.4,0.0,0
2025-06-18 22:00:00,26.9,11.1,0.0,0
2025-06-18 23:00:00,25.9,10.9,0.0,0
2025-06-19 00:00:00,25.0,10.1,0.0,0
2025-06-19 01:00:00,24.2,9.6,0.0,0
2025-06-19 02:00:00,23.7,9.6,0.0,0
2025-06-19 03:00:00,24.0,10.2,0.0,0
2025-06-19 04:00:00,23.6,10.8,0.0,0
2025-06-19 05:00:00,23.4,10.8,0.0,0
2025-06-19 06:00:00,24.6,12.4,14.0,0
2025-06-19 07:00:00,26.6,10.7,113.0,0
2025-06-19 08:00:00,28.7,11.4,274.0,0
2025-06-19 09:00:00,30.4,16.8,444.0,0
2025-06-19 10:00:00,31.5,19.2,597.0,0
2025-06-19 11:00:00,32.7,18.4,717.0,27
2025-06-19 12:00:00,33.9,18.4,753.0,34
2025-06-19 13:00:00,33.6,19.2,617.0,25
2025-06-19 14:00:00,34.0,17.6,675.0,19
2025-06-19 15:00:00,34.2,17.8,604.0,13
2025-06-19 16:00:00,33.9,18.2,475.0,10
2025-06-19 17:00:00,33.4,16.6,332.0,27
2025-06-19 18:00:00,32.8,13.9,223.0,23
2025-06-19 19:00:00,31.9,9.0,91.0,4
2025-06-19 20:00:00,30.5,5.6,9.0,1
2025-06-19 21:00:00,29.6,4.3,0.0,2
2025-06-19 22:00:00,28.7,3.5,0.0,2
2025-06-19 23:00:00,27.5,1.4,0.0,0
2025-06-20 00:00:00,26.4,4.1,0.0,0
2025-06-20 01:00:00,25.5,1.8,0.0,0
2025-06-20 02:00:00,24.8,3.6,0.0,0
2025-06-20 03:00:00,24.5,5.8,0.0,0
2025-06-20 04:00:00,24.1,6.5,0.0,0
2025-06-20 05:00:00,23.8,6.8,0.0,0
2025-06-20 06:00:00,24.7,5.6,14.0,0
2025-06-20 07:00:00,27.1,4.0,112.0,0
2025-06-20 08:00:00,29.4,0.4,272.0,0
2025-06-20 09:00:00,31.0,4.4,442.0,0
2025-06-20 10:00:00,32.5,7.4,596.0,8
2025-06-20 11:00:00,33.6,10.2,670.0,19
2025-06-20 12:00:00,34.1,12.6,518.0,60
2025-06-20 13:00:00,34.8,14.5,673.0,58
2025-06-20 14:00:00,35.0,18.1,650.0,39
2025-06-20 15:00:00,35.0,6.4,568.0,25
2025-06-20 16:00:00,34.2,15.6,360.0,60
2025-06-20 17:00:00,32.8,16.1,218.0,63
2025-06-20 18:00:00,31.5,7.2,169.0,54
2025-06-20 19:00:00,30.4,8.3,59.0,37
2025-06-20 20:00:00,29.5,6.3,7.0,1
2025-06-20 21:00:00,29.0,4.5,0.0,0
2025-06-20 22:00:00,28.2,2.9,0.0,0
2025-06-20 23:00:00,27.8,3.0,0.0,1
2025-06-21 00:00:00,27.2,2.8,0.0,1
2025-06-21 01:00:00,26.5,3.8,0.0,1
2025-06-21 02:00:00,26.0,5.8,0.0,0
2025-06-21 03:00:00,25.5,10.3,0.0,3
2025-06-21 04:00:00,25.0,10.3,0.0,3
2025-06-21 05:00:00,24.8,11.0,0.0,10
2025-06-21 06:00:00,25.2,10.9,11.0,9
2025-06-21 07:00:00,26.3,10.8,96.0,21
2025-06-21 08:00:00,27.7,10.4,175.0,11
2025-06-21 09:00:00,28.1,13.9,276.0,39
2025-06-21 10:00:00,27.4,16.8,295.0,49
2025-06-21 11:00:00,28.4,11.6,335.0,17
2025-06-21 12:00:00,29.0,8.6,615.0,51
2025-06-21 13:00:00,28.0,10.1,585.0,70
2025-06-21 14:00:00,29.2,6.2,361.0,70
2025-06-21 15:00:00,28.9,8.2,411.0,96
2025-06-21 16:00:00,28.1,1.4,318.0,100
2025-06-21 17:00:00,24.5,6.7,134.0,99
2025-06-21 18:00:00,25.8,3.7,113.0,100
2025-06-21 19:00:00,26.0,7.7,52.0,98
2025-06-21 20:00:00,25.4,7.1,5.0,61
2025-06-21 21:00:00,24.7,4.9,0.0,3
2025-06-21 22:00:00,23.6,7.4,0.0,1
2025-06-21 23:00:00,22.5,10.2,0.0,1
2025-06-22 00:00:00,21.7,12.1,0.0,0
2025-06-22 01:00:00,21.1,12.3,0.0,0
2025-06-22 02:00:00,20.5,11.1,0.0,0
2025-06-22 03:00:00,21.8,11.7,0.0,0
2025-06-22 04:00:00,21.6,12.1,0.0,3
2025-06-22 05:00:00,21.3,13.1,0.0,0
2025-06-22 06:00:00,21.7,13.5,14.0,0
2025-06-22 07:00:00,23.0,7.2,112.0,0
2025-06-22 08:00:00,24.5,14.7,276.0,0
2025-06-22 09:00:00,25.5,18.3,448.0,3
2025-06-22 10:00:00,26.5,19.4,594.0,3
2025-06-22 11:00:00,27.5,20.9,711.0,1
2025-06-22 12:00:00,28.1,21.2,800.0,0
2025-06-22 13:00:00,28.6,20.9,832.0,0
2025-06-22 14:00:00,28.8,21.4,809.0,0
2025-06-22 15:00:00,28.1,22.2,727.0,0
2025-06-22 16:00:00,27.9,21.6,602.0,0
2025-06-22 17:00:00,27.5,20.2,445.0,0
2025-06-22 18:00:00,26.9,17.9,270.0,0
2025-06-22 19:00:00,26.0,14.2,105.0,0
2025-06-22 20:00:00,24.8,7.6,11.0,0
2025-06-22 21:00:00,24.0,6.1,0.0,0
2025-06-22 22:00:00,23.1,7.2,0.0,0
2025-06-22 23:00:00,22.2,8.8,0.0,0
2025-06-23 00:00:00,21.5,9.8,0.0,0
2025-06-23 01:00:00,20.9,10.6,0.0,0
2025-06-23 02:00:00,20.5,10.3,0.0,0
2025-06-23 03:00:00,21.1,9.4,0.0,0
2025-06-23 04:00:00,20.9,9.5,0.0,0
2025-06-23 05:00:00,20.4,8.9,0.0,0
2025-06-23 06:00:00,20.9,8.0,14.0,0
2025-06-23 07:00:00,22.9,8.6,116.0,0
2025-06-23 08:00:00,25.2,6.4,282.0,0
2025-06-23 09:00:00,27.3,9.3,458.0,0
2025-06-23 10:00:00,29.2,13.5,616.0,0
2025-06-23 11:00:00,30.1,17.1,739.0,0
2025-06-23 12:00:00,31.3,14.9,814.0,0
2025-06-23 13:00:00,32.4,14.0,836.0,0
2025-06-23 14:00:00,32.8,15.0,810.0,0
2025-06-23 15:00:00,32.3,15.0,731.0,0
2025-06-23 16:00:00,32.2,15.1,602.0,0
2025-06-23 17:00:00,31.6,16.2,442.0,0
2025-06-23 18:00:00,30.8,16.4,266.0,0
2025-06-23 19:00:00,29.6,14.3,104.0,0
2025-06-23 20:00:00,28.4,6.6,11.0,0
2025-06-23 21:00:00,27.0,3.7,0.0,0
2025-06-23 22:00:00,25.9,4.7,0.0,0
2025-06-23 23:00:00,24.8,5.4,0.0,0
2025-06-24 00:00:00,23.7,6.3,0.0,0
2025-06-24 01:00:00,23.0,7.9,0.0,0
2025-06-24 02:00:00,22.8,9.9,0.0,0
2025-06-24 03:00:00,23.2,11.5,0.0,0
2025-06-24 04:00:00,23.1,12.6,0.0,0
2025-06-24 05:00:00,22.5,11.9,0.0,0
2025-06-24 06:00:00,23.4,11.5,15.0,0
2025-06-24 07:00:00,25.4,10.9,117.0,0
2025-06-24 08:00:00,27.8,5.7,284.0,0
2025-06-24 09:00:00,30.0,5.7,461.0,0
2025-06-24 10:00:00,31.6,6.9,618.0,0
2025-06-24 11:00:00,32.7,7.2,741.0,0
2025-06-24 12:00:00,33.3,6.6,816.0,0
2025-06-24 13:00:00,34.0,4.8,839.0,0
2025-06-24 14:00:00,34.4,7.4,808.0,0
2025-06-24 15:00:00,34.3,13.6,724.0,0
2025-06-24 16:00:00,33.5,20.2,596.0,0
2025-06-24 17:00:00,32.6,20.1,437.0,0
2025-06-24 18:00:00,32.2,14.9,264.0,0
2025-06-24 19:00:00,31.2,10.7,103.0,0
2025-06-24 20:00:00,29.9,8.5,11.0,0
2025-06-24 21:00:00,28.6,7.6,0.0,0
